,GPS_seconds,satellite_number,variometric_derived_TEC,variometric_derived_TEC_filtered,absolute_derived_TEC,absolute_derived_TEC_filtered,latitude_piercing_point,longitude_piercing_point,satellite_azimuth,satellite_elevation_angle,distance_to_piercing_point,time
7476,1326301620.0,19,-0.155945,-0.0613932,-0.0496947,-0.0656904,-11.2008,-177.4238,295.4,24.0,1055.86,1642295220.0
7477,1326301650.0,19,-0.191423,-0.103051,-0.0688732,-0.0929885,-11.2346,-177.4082,295.18,24.13,1051.85,1642295250.0
7478,1326301680.0,19,-0.207038,-0.104519,-0.0769253,-0.0706518,-11.2683,-177.3927,294.96,24.25,1047.86,1642295280.0
7479,1326301710.0,19,-0.162457,-0.0653341,0.0231332,-0.0169655,-11.3018,-177.3773,294.74,24.38,1043.89,1642295310.0
7480,1326301740.0,19,-0.11395,-0.0123586,0.021984,0.0326816,-11.3351,-177.362,294.51,24.5,1039.95,1642295340.0
7481,1326301770.0,19,-0.0879059,0.0238782,0.0761098,0.0526416,-11.3682,-177.3468,294.29,24.62,1036.03,1642295370.0
7482,1326301800.0,19,-0.0705464,0.0310047,0.056495,0.0438515,-11.4011,-177.3318,294.06,24.75,1032.14,1642295400.0
7483,1326301830.0,19,-0.0997299,0.0185388,0.0166233,0.0245036,-11.4337,-177.3168,293.83,24.87,1028.28,1642295430.0
7484,1326301860.0,19,-0.117376,-0.00230476,0.019179,-0.00110769,-11.4662,-177.302,293.61,24.99,1024.44,1642295460.0
7485,1326301890.0,19,-0.144118,-0.0289845,-0.0398515,-0.0321902,-11.4985,-177.2873,293.38,25.11,1020.62,1642295490.0
7486,1326301920.0,19,-0.170702,-0.0434598,-0.0378819,-0.0334139,-11.5307,-177.2726,293.15,25.23,1016.82,1642295520.0
7487,1326301950.0,19,-0.134576,-0.0119284,0.0276727,0.0275183,-11.5626,-177.2581,292.92,25.35,1013.05,1642295550.0
7488,1326301980.0,19,-0.0640848,0.0655274,0.097401,0.118123,-11.5944,-177.2437,292.69,25.47,1009.29,1642295580.0
7489,1326302010.0,19,0.0104305,0.143198,0.170189,0.179525,-11.6259,-177.2294,292.46,25.59,1005.57,1642295610.0
7490,1326302040.0,19,0.051679,0.184102,0.172628,0.196729,-11.6573,-177.2151,292.23,25.71,1001.86,1642295640.0
7491,1326302070.0,19,0.0475922,0.190039,0.154002,0.188318,-11.6885,-177.201,291.99,25.82,998.18,1642295670.0
7492,1326302100.0,19,0.0419706,0.178142,0.152605,0.169956,-11.7196,-177.187,291.76,25.94,994.51,1642295700.0
7493,1326302130.0,19,0.0187478,0.163505,0.0981237,0.156255,-11.7505,-177.173,291.53,26.06,990.87,1642295730.0
7494,1326302160.0,19,0.0107792,0.158605,0.126651,0.157579,-11.7812,-177.1592,291.29,26.17,987.25,1642295760.0
7495,1326302190.0,19,0.0246033,0.167244,0.115078,0.171086,-11.8117,-177.1454,291.06,26.29,983.65,1642295790.0
7496,1326302220.0,19,0.0367307,0.189714,0.139592,0.200222,-11.8421,-177.1317,290.82,26.4,980.07,1642295820.0
7497,1326302250.0,19,0.0817302,0.229254,0.19329,0.248125,-11.8723,-177.1182,290.58,26.52,976.51,1642295850.0
7498,1326302280.0,19,0.117268,0.269308,0.198462,0.278542,-11.9023,-177.1047,290.34,26.63,972.98,1642295880.0
7499,1326302310.0,19,0.116237,0.266905,0.178502,0.241717,-11.9322,-177.0913,290.1,26.74,969.46,1642295910.0
7500,1326302340.0,19,0.0518201,0.200694,0.0565042,0.144711,-11.9619,-177.0779,289.86,26.86,965.96,1642295940.0
7501,1326302370.0,19,-0.0522164,0.0996533,-0.043039,0.0384522,-11.9915,-177.0647,289.62,26.97,962.48,1642295970.0
7502,1326302400.0,19,-0.144264,0.00305616,-0.141432,-0.0494605,-12.0209,-177.0515,289.38,27.08,959.02,1642296000.0
7503,1326302430.0,19,-0.212833,-0.0698583,-0.194278,-0.108176,-12.0502,-177.0385,289.14,27.19,955.57,1642296030.0
7504,1326302460.0,19,-0.24681,-0.101616,-0.223782,-0.113583,-12.0793,-177.0255,288.9,27.3,952.15,1642296060.0
7505,1326302490.0,19,-0.220571,-0.0822343,-0.156349,-0.0698029,-12.1082,-177.0126,288.66,27.41,948.75,1642296090.0
7506,1326302520.0,19,-0.169735,-0.0384098,-0.136782,-0.0260978,-12.137,-176.9997,288.41,27.52,945.37,1642296120.0
7507,1326302550.0,19,-0.143293,-0.0143864,-0.118283,-0.0217356,-12.1657,-176.987,288.17,27.62,942.0,1642296150.0
7508,1326302580.0,19,-0.159781,-0.0346451,-0.184655,-0.0664831,-12.1942,-176.9743,287.92,27.73,938.65,1642296180.0
7509,1326302610.0,19,-0.206513,-0.0985263,-0.226801,-0.14927,-12.2226,-176.9617,287.67,27.84,935.31,1642296210.0
7510,1326302640.0,19,-0.290933,-0.182039,-0.368519,-0.233119,-12.2508,-176.9491,287.43,27.94,932.0,1642296240.0
7511,1326302670.0,19,-0.353242,-0.253156,-0.366314,-0.29092,-12.2789,-176.9367,287.18,28.05,928.7,1642296270.0
7512,1326302700.0,19,-0.376184,-0.298095,-0.429282,-0.322279,-12.3069,-176.9243,286.93,28.15,925.42,1642296300.0
7513,1326302730.0,19,-0.387759,-0.30648,-0.404229,-0.30691,-12.3347,-176.9119,286.68,28.26,922.15,1642296330.0
7514,1326302760.0,19,-0.321313,-0.259369,-0.311049,-0.227216,-12.3624,-176.8997,286.43,28.36,918.91,1642296360.0
7515,1326302790.0,19,-0.219262,-0.172553,-0.214644,-0.132332,-12.39,-176.8875,286.18,28.47,915.67,1642296390.0
7516,1326302820.0,19,-0.143441,-0.105202,-0.173613,-0.0914673,-12.4174,-176.8753,285.93,28.57,912.46,1642296420.0
7517,1326302850.0,19,-0.117182,-0.0966738,-0.176153,-0.114198,-12.4447,-176.8633,285.68,28.67,909.26,1642296450.0
7518,1326302880.0,19,-0.134598,-0.130995,-0.222262,-0.159019,-12.4719,-176.8513,285.42,28.77,906.07,1642296480.0
7519,1326302910.0,19,-0.156011,-0.167012,-0.232439,-0.185111,-12.4989,-176.8394,285.17,28.87,902.91,1642296510.0
7520,1326302940.0,19,-0.152072,-0.179758,-0.227582,-0.183392,-12.5259,-176.8275,284.92,28.97,899.75,1642296540.0
7521,1326302970.0,19,-0.119601,-0.168235,-0.180386,-0.160974,-12.5527,-176.8157,284.66,29.07,896.61,1642296570.0
7522,1326303000.0,19,-0.0666052,-0.133485,-0.134046,-0.112779,-12.5793,-176.8039,284.41,29.17,893.49,1642296600.0
7523,1326303030.0,19,0.00267314,-0.0769079,-0.0538614,-0.0466711,-12.6059,-176.7922,284.15,29.27,890.38,1642296630.0
7524,1326303060.0,19,0.0910336,-0.0191872,0.0310717,0.00378921,-12.6323,-176.7806,283.89,29.36,887.29,1642296660.0
7525,1326303090.0,19,0.142886,0.0192275,0.0386598,0.0312213,-12.6586,-176.769,283.63,29.46,884.21,1642296690.0
7526,1326303120.0,19,0.180781,0.0400627,0.0961085,0.0464658,-12.6848,-176.7575,283.38,29.56,881.15,1642296720.0
7527,1326303150.0,19,0.20914,0.0389028,0.0851221,0.0298597,-12.7109,-176.7461,283.12,29.65,878.1,1642296750.0
7528,1326303180.0,19,0.196169,0.0100507,0.0604042,-0.0103327,-12.7369,-176.7346,282.86,29.75,875.06,1642296780.0
7529,1326303210.0,19,0.198117,-0.00609011,0.079763,-0.00156948,-12.7628,-176.7233,282.6,29.84,872.03,1642296810.0
7530,1326303240.0,19,0.26785,0.0377032,0.191204,0.0780634,-12.7885,-176.712,282.34,29.94,869.03,1642296840.0
7531,1326303270.0,19,0.361398,0.113368,0.258732,0.15054,-12.8141,-176.7007,282.07,30.03,866.04,1642296870.0
7532,1326303300.0,19,0.421937,0.15362,0.304755,0.159297,-12.8397,-176.6895,281.81,30.12,863.05,1642296900.0
7533,1326303330.0,19,0.434051,0.145247,0.27598,0.134417,-12.8651,-176.6784,281.55,30.21,860.08,1642296930.0
7534,1326303360.0,19,0.426913,0.120803,0.284012,0.110922,-12.8904,-176.6673,281.29,30.3,857.13,1642296960.0
7535,1326303390.0,19,0.420274,0.0909478,0.256864,0.0751796,-12.9156,-176.6562,281.02,30.39,854.19,1642296990.0
7536,1326303420.0,19,0.385013,0.0438853,0.208335,0.0172353,-12.9407,-176.6452,280.76,30.48,851.26,1642297020.0
7537,1326303450.0,19,0.357017,-0.00694684,0.19624,-0.0261268,-12.9657,-176.6343,280.49,30.57,848.34,1642297050.0
7538,1326303480.0,19,0.354279,-0.0229622,0.198884,-0.0145136,-12.9906,-176.6234,280.23,30.66,845.44,1642297080.0
7539,1326303510.0,19,0.399267,0.0078388,0.282876,0.0357053,-13.0154,-176.6125,279.96,30.75,842.55,1642297110.0
7540,1326303540.0,19,0.460816,0.051442,0.319223,0.0728631,-13.0401,-176.6017,279.69,30.83,839.67,1642297140.0
7541,1326303570.0,19,0.492583,0.0724761,0.344335,0.0778861,-13.0647,-176.5909,279.42,30.92,836.8,1642297170.0
7542,1326303600.0,19,0.496669,0.0674115,0.325919,0.0627995,-13.0892,-176.5801,279.16,31.01,833.95,1642297200.0
7543,1326303630.0,19,0.489977,0.0459589,0.330087,0.0349724,-13.1136,-176.5694,278.89,31.09,831.1,1642297230.0
7544,1326303660.0,19,0.475564,0.0222712,0.296846,0.0153256,-13.1379,-176.5588,278.62,31.18,828.27,1642297260.0
7545,1326303690.0,19,0.47371,0.0204857,0.326705,0.031264,-13.1621,-176.5482,278.35,31.26,825.45,1642297290.0
7546,1326303720.0,19,0.514457,0.0470923,0.379374,0.068396,-13.1862,-176.5376,278.08,31.34,822.65,1642297320.0
7547,1326303750.0,19,0.554367,0.0827708,0.408161,0.102431,-13.2102,-176.527,277.8,31.42,819.85,1642297350.0
7548,1326303780.0,19,0.584981,0.12037,0.442778,0.143348,-13.2342,-176.5165,277.53,31.51,817.06,1642297380.0
7549,1326303810.0,19,0.640576,0.163559,0.522233,0.188565,-13.258,-176.5061,277.26,31.59,814.29,1642297410.0
7550,1326303840.0,19,0.66682,0.194457,0.498736,0.204911,-13.2818,-176.4956,276.99,31.67,811.52,1642297440.0
7551,1326303870.0,19,0.651829,0.187384,0.496298,0.174148,-13.3054,-176.4852,276.71,31.75,808.78,1642297470.0
7552,1326303900.0,19,0.604563,0.134673,0.408826,0.0991667,-13.329,-176.4749,276.44,31.83,806.03,1642297500.0
7553,1326303930.0,19,0.50391,0.0474376,0.300134,-0.000665436,-13.3525,-176.4645,276.16,31.9,803.3,1642297530.0
7554,1326303960.0,19,0.412082,-0.0403138,0.23093,-0.0766759,-13.3759,-176.4542,275.89,31.98,800.58,1642297560.0
7555,1326303990.0,19,0.359267,-0.0829853,0.200821,-0.086316,-13.3992,-176.4439,275.61,32.06,797.87,1642297590.0
7556,1326304020.0,19,0.364279,-0.0664065,0.247824,-0.0437933,-13.4225,-176.4337,275.34,32.13,795.17,1642297620.0
7557,1326304050.0,19,0.396677,-0.0227805,0.273043,0.000624276,-13.4456,-176.4235,275.06,32.21,792.48,1642297650.0
7558,1326304080.0,19,0.412413,0.00908903,0.287091,0.0195792,-13.4687,-176.4133,274.78,32.29,789.8,1642297680.0
7559,1326304110.0,19,0.407411,0.0181775,0.271376,0.018464,-13.4917,-176.4032,274.51,32.36,787.13,1642297710.0
7560,1326304140.0,19,0.378023,0.00836937,0.237211,-0.000329008,-13.5146,-176.393,274.23,32.43,784.47,1642297740.0
7561,1326304170.0,19,0.330361,-0.0230809,0.185304,-0.0447593,-13.5375,-176.3829,273.95,32.51,781.81,1642297770.0
7562,1326304200.0,19,0.257352,-0.0725226,0.100868,-0.0995628,-13.5602,-176.3729,273.67,32.58,779.18,1642297800.0
7563,1326304230.0,19,0.200178,-0.11208,0.0811087,-0.124193,-13.5829,-176.3628,273.39,32.65,776.55,1642297830.0
7564,1326304260.0,19,0.169995,-0.113761,0.0510397,-0.103215,-13.6055,-176.3528,273.11,32.72,773.93,1642297860.0
7565,1326304290.0,19,0.181098,-0.0832272,0.11427,-0.0633722,-13.628,-176.3428,272.83,32.79,771.32,1642297890.0
7566,1326304320.0,19,0.191772,-0.047993,0.0838084,-0.0329166,-13.6505,-176.3328,272.55,32.86,768.71,1642297920.0
7567,1326304350.0,19,0.174148,-0.0301022,0.0907664,-0.027729,-13.6728,-176.3229,272.27,32.93,766.12,1642297950.0
7568,1326304380.0,19,0.149758,-0.0400556,0.0470524,-0.0530192,-13.6951,-176.3129,271.99,33.0,763.54,1642297980.0
7569,1326304410.0,19,0.0899713,-0.0645764,-0.0165226,-0.0770054,-13.7174,-176.303,271.7,33.07,760.95,1642298010.0
7570,1326304440.0,19,0.0495834,-0.0721747,-0.0211493,-0.0683995,-13.7395,-176.2932,271.42,33.13,758.4,1642298040.0
7571,1326304470.0,19,0.0373228,-0.064056,-0.0281199,-0.060898,-13.7616,-176.2833,271.14,33.2,755.84,1642298070.0
7572,1326304500.0,19,-0.00422986,-0.0710494,-0.0911212,-0.0825148,-13.7836,-176.2734,270.85,33.26,753.29,1642298100.0
7573,1326304530.0,19,-0.0470249,-0.0787062,-0.100346,-0.0763078,-13.8056,-176.2636,270.57,33.33,750.74,1642298130.0
7574,1326304560.0,19,-0.0241804,-0.0345497,-0.0317866,0.00577158,-13.8274,-176.2538,270.28,33.39,748.22,1642298160.0
7575,1326304590.0,19,0.0268714,0.0576386,0.0155686,0.108036,-13.8492,-176.244,270.0,33.46,745.7,1642298190.0
7576,1326304620.0,19,0.0727908,0.126441,0.0739268,0.143291,-13.871,-176.2342,269.71,33.52,743.17,1642298220.0
7577,1326304650.0,19,0.0281755,0.118246,-0.0596026,0.0915948,-13.8926,-176.2244,269.43,33.58,740.67,1642298250.0
7578,1326304680.0,19,-0.0780682,0.0449445,-0.12431,-0.00328412,-13.9142,-176.2147,269.14,33.64,738.18,1642298280.0
7579,1326304710.0,19,-0.182675,-0.0388662,-0.254489,-0.075985,-13.9358,-176.205,268.86,33.71,735.68,1642298310.0
7580,1326304740.0,19,-0.266972,-0.0776838,-0.278529,-0.0809005,-13.9573,-176.1952,268.57,33.77,733.19,1642298340.0
7581,1326304770.0,19,-0.266455,-0.0583407,-0.239021,-0.0372754,-13.9787,-176.1855,268.28,33.83,730.72,1642298370.0
7582,1326304800.0,19,-0.259105,-0.018334,-0.249362,-0.000845505,-14.0,-176.1758,267.99,33.89,728.26,1642298400.0
7583,1326304830.0,19,-0.262605,0.0120503,-0.23154,0.0235621,-14.0213,-176.1661,267.71,33.94,725.8,1642298430.0
7584,1326304860.0,19,-0.244909,0.050414,-0.199449,0.0759822,-14.0425,-176.1565,267.42,34.0,723.35,1642298460.0
7585,1326304890.0,19,-0.217849,0.11134,-0.162979,0.145501,-14.0636,-176.1468,267.13,34.06,720.92,1642298490.0
7586,1326304920.0,19,-0.201918,0.152993,-0.153225,0.159335,-14.0847,-176.1371,266.84,34.11,718.48,1642298520.0
7587,1326304950.0,19,-0.249207,0.125463,-0.243281,0.0904999,-14.1058,-176.1275,266.55,34.17,716.05,1642298550.0
7588,1326304980.0,19,-0.361887,0.0455168,-0.36434,-0.000439438,-14.1267,-176.1178,266.26,34.23,713.64,1642298580.0
7589,1326305010.0,19,-0.458567,-0.0287831,-0.422495,-0.0579691,-14.1476,-176.1082,265.97,34.28,711.22,1642298610.0
7590,1326305040.0,19,-0.506438,-0.0651039,-0.446136,-0.0729786,-14.1685,-176.0986,265.68,34.33,708.82,1642298640.0
7591,1326305070.0,19,-0.532279,-0.0558457,-0.460361,-0.0393617,-14.1893,-176.089,265.39,34.39,706.42,1642298670.0
7592,1326305100.0,19,-0.496002,-0.00387447,-0.359964,0.0310577,-14.21,-176.0794,265.1,34.44,704.03,1642298700.0
7593,1326305130.0,19,-0.429192,0.0677562,-0.313338,0.103979,-14.2307,-176.0697,264.81,34.49,701.65,1642298730.0
7594,1326305160.0,19,-0.398839,0.134767,-0.28608,0.165131,-14.2513,-176.0601,264.52,34.54,699.27,1642298760.0
7595,1326305190.0,19,-0.363429,0.174298,-0.229582,0.183092,-14.2718,-176.0505,264.23,34.59,696.91,1642298790.0
7596,1326305220.0,19,-0.399758,0.145301,-0.346039,0.107223,-14.2923,-176.0409,263.93,34.64,694.55,1642298820.0
7597,1326305250.0,19,-0.530701,0.0396692,-0.478949,-0.0280413,-14.3128,-176.0313,263.64,34.69,692.19,1642298850.0
7598,1326305280.0,19,-0.651027,-0.0796681,-0.574505,-0.131325,-14.3332,-176.0218,263.35,34.74,689.85,1642298880.0
7599,1326305310.0,19,-0.735929,-0.155836,-0.636906,-0.180303,-14.3535,-176.0122,263.06,34.79,687.51,1642298910.0
7600,1326305340.0,19,-0.774258,-0.185848,-0.639646,-0.191311,-14.3738,-176.0026,262.76,34.84,685.18,1642298940.0
7601,1326305370.0,19,-0.760389,-0.167589,-0.598021,-0.143722,-14.394,-175.993,262.47,34.89,682.85,1642298970.0
7602,1326305400.0,19,-0.686933,-0.0911094,-0.481829,-0.0382462,-14.4142,-175.9834,262.18,34.93,680.53,1642299000.0
7603,1326305430.0,19,-0.586906,0.00731665,-0.387467,0.0532295,-14.4343,-175.9738,261.88,34.98,678.22,1642299030.0
7604,1326305460.0,19,-0.541341,0.0568075,-0.380633,0.0607969,-14.4543,-175.9642,261.59,35.02,675.93,1642299060.0
7605,1326305490.0,19,-0.565268,0.0274934,-0.425623,-0.00536439,-14.4744,-175.9546,261.29,35.07,673.62,1642299090.0
7606,1326305520.0,19,-0.629172,-0.0421324,-0.499237,-0.0784421,-14.4943,-175.945,261.0,35.11,671.33,1642299120.0
7607,1326305550.0,19,-0.687455,-0.0994292,-0.53337,-0.119965,-14.5142,-175.9354,260.7,35.16,669.05,1642299150.0
7608,1326305580.0,19,-0.70399,-0.130389,-0.523922,-0.140346,-14.5341,-175.9258,260.41,35.2,666.77,1642299180.0
7609,1326305610.0,19,-0.701135,-0.135582,-0.519697,-0.130294,-14.5539,-175.9162,260.11,35.24,664.5,1642299210.0
7610,1326305640.0,19,-0.658992,-0.0979137,-0.432085,-0.0649635,-14.5736,-175.9065,259.82,35.28,662.24,1642299240.0
7611,1326305670.0,19,-0.572226,-0.028408,-0.339192,0.00871405,-14.5933,-175.8969,259.52,35.32,659.98,1642299270.0
7612,1326305700.0,19,-0.514213,0.0145451,-0.309515,0.0209464,-14.613,-175.8873,259.23,35.36,657.72,1642299300.0
7613,1326305730.0,19,-0.509789,0.0097104,-0.324255,-0.000913388,-14.6326,-175.8776,258.93,35.4,655.48,1642299330.0
7614,1326305760.0,19,-0.504462,-0.00216124,-0.293312,-0.00278959,-14.6521,-175.868,258.64,35.44,653.25,1642299360.0
7615,1326305790.0,19,-0.49247,-0.0109608,-0.295288,-0.0185812,-14.6716,-175.8583,258.34,35.48,651.02,1642299390.0
7616,1326305820.0,19,-0.515784,-0.0501219,-0.335482,-0.0811864,-14.691,-175.8487,258.04,35.52,648.8,1642299420.0
7617,1326305850.0,19,-0.554937,-0.106523,-0.369596,-0.131408,-14.7105,-175.839,257.75,35.56,646.57,1642299450.0
7618,1326305880.0,19,-0.549967,-0.124006,-0.322032,-0.116149,-14.7298,-175.8293,257.45,35.59,644.36,1642299480.0
7619,1326305910.0,19,-0.493639,-0.0892215,-0.253995,-0.0618404,-14.7491,-175.8196,257.16,35.63,642.16,1642299510.0
7620,1326305940.0,19,-0.417837,-0.0344204,-0.167979,-0.00655255,-14.7684,-175.8099,256.86,35.67,639.95,1642299540.0
7621,1326305970.0,19,-0.351926,0.0125112,-0.120294,0.0320064,-14.7876,-175.8002,256.56,35.7,637.76,1642299570.0
7622,1326306000.0,19,-0.304519,0.0318909,-0.071842,0.0321819,-14.8067,-175.7905,256.27,35.73,635.58,1642299600.0
7623,1326306030.0,19,-0.297795,0.0163422,-0.106024,0.00089412,-14.8258,-175.7807,255.97,35.77,633.4,1642299630.0
7624,1326306060.0,19,-0.306867,-0.0109378,-0.0897435,-0.0223839,-14.8449,-175.771,255.67,35.8,631.23,1642299660.0
7625,1326306090.0,19,-0.294525,-0.0284481,-0.0816057,-0.0341416,-14.8639,-175.7612,255.37,35.84,629.06,1642299690.0
7626,1326306120.0,19,-0.285375,-0.0419331,-0.0723142,-0.0493832,-14.8829,-175.7514,255.08,35.87,626.9,1642299720.0
7627,1326306150.0,19,-0.262957,-0.0408849,-0.0381747,-0.0320947,-14.9018,-175.7416,254.78,35.9,624.75,1642299750.0
7628,1326306180.0,19,-0.190157,0.00690536,0.0713094,0.0461262,-14.9207,-175.7318,254.48,35.93,622.6,1642299780.0
7629,1326306210.0,19,-0.0835894,0.0895765,0.172432,0.133193,-14.9395,-175.722,254.18,35.96,620.46,1642299810.0
7630,1326306240.0,19,0.00648613,0.154018,0.24849,0.175009,-14.9583,-175.7121,253.89,35.99,618.32,1642299840.0
7631,1326306270.0,19,0.0472732,0.177034,0.250473,0.179243,-14.9771,-175.7023,253.59,36.02,616.19,1642299870.0
7632,1326306300.0,19,0.0604644,0.166288,0.270778,0.153486,-14.9958,-175.6924,253.29,36.05,614.06,1642299900.0
7633,1326306330.0,19,0.0479548,0.124504,0.2208,0.0956091,-15.0144,-175.6825,252.99,36.08,611.95,1642299930.0
7634,1326306360.0,19,0.00126439,0.0672225,0.172231,0.0388961,-15.033,-175.6725,252.69,36.11,609.84,1642299960.0
7635,1326306390.0,19,-0.0227956,0.0184642,0.167063,-0.00190164,-15.0516,-175.6626,252.4,36.13,607.73,1642299990.0
7636,1326306420.0,19,-0.0422241,-0.026811,0.12719,-0.0516836,-15.0701,-175.6526,252.1,36.16,605.64,1642300020.0
7637,1326306450.0,19,-0.0687866,-0.0651374,0.107203,-0.0786217,-15.0885,-175.6427,251.8,36.19,603.56,1642300050.0
7638,1326306480.0,19,-0.0355374,-0.0517644,0.186495,-0.0249891,-15.107,-175.6327,251.5,36.21,601.46,1642300080.0
7639,1326306510.0,19,0.0512771,0.0145995,0.273157,0.0540781,-15.1254,-175.6226,251.2,36.24,599.38,1642300110.0
7640,1326306540.0,19,0.106936,0.0552918,0.289684,0.056385,-15.1437,-175.6126,250.91,36.26,597.32,1642300140.0
7641,1326306570.0,19,0.0959725,0.0267878,0.242663,-0.00289846,-15.162,-175.6025,250.61,36.29,595.25,1642300170.0
7642,1326306600.0,19,0.0498759,-0.0275794,0.188487,-0.0523069,-15.1802,-175.5924,250.31,36.31,593.2,1642300200.0
7643,1326306630.0,19,0.0260241,-0.0751488,0.185447,-0.0980591,-15.1984,-175.5823,250.01,36.34,591.14,1642300230.0
7644,1326306660.0,19,-0.0170957,-0.125459,0.0922326,-0.152985,-15.2166,-175.5722,249.71,36.36,589.09,1642300260.0
7645,1326306690.0,19,-0.0316724,-0.15073,0.145933,-0.148607,-15.2347,-175.562,249.42,36.38,587.06,1642300290.0
7646,1326306720.0,19,0.0400984,-0.0943284,0.225041,-0.0401541,-15.2528,-175.5518,249.12,36.4,585.02,1642300320.0
7647,1326306750.0,19,0.175452,0.0347495,0.405444,0.109547,-15.2708,-175.5416,248.82,36.43,583.0,1642300350.0
7648,1326306780.0,19,0.321977,0.167589,0.506533,0.225516,-15.2888,-175.5314,248.52,36.45,580.98,1642300380.0
7649,1326306810.0,19,0.418646,0.262053,0.586893,0.298509,-15.3067,-175.5211,248.22,36.47,578.97,1642300410.0
7650,1326306840.0,19,0.48462,0.315415,0.626218,0.33229,-15.3246,-175.5108,247.93,36.49,576.96,1642300440.0
7651,1326306870.0,19,0.495514,0.32041,0.596096,0.30853,-15.3425,-175.5005,247.63,36.51,574.96,1642300470.0
7652,1326306900.0,19,0.447882,0.270439,0.518015,0.232367,-15.3603,-175.4902,247.33,36.53,572.96,1642300500.0
7653,1326306930.0,19,0.3803,0.19219,0.44766,0.152048,-15.378,-175.4798,247.03,36.54,570.98,1642300530.0
7654,1326306960.0,19,0.32173,0.133441,0.387321,0.114854,-15.3957,-175.4694,246.74,36.56,569.01,1642300560.0
7655,1326306990.0,19,0.315504,0.122319,0.421287,0.129739,-15.4134,-175.4589,246.44,36.58,567.03,1642300590.0
7656,1326307020.0,19,0.352607,0.152299,0.447346,0.174752,-15.431,-175.4485,246.14,36.6,565.07,1642300620.0
7657,1326307050.0,19,0.390712,0.19422,0.483182,0.213576,-15.4486,-175.438,245.84,36.61,563.11,1642300650.0
7658,1326307080.0,19,0.412617,0.208252,0.476583,0.202856,-15.4662,-175.4275,245.54,36.63,561.15,1642300680.0
7659,1326307110.0,19,0.366906,0.159912,0.377039,0.116939,-15.4837,-175.4169,245.25,36.65,559.21,1642300710.0
7660,1326307140.0,19,0.246464,0.0445571,0.220735,-0.027847,-15.5011,-175.4063,244.95,36.66,557.27,1642300740.0
7661,1326307170.0,19,0.108662,-0.103747,0.0862561,-0.179698,-15.5185,-175.3957,244.65,36.68,555.35,1642300770.0
7662,1326307200.0,19,-0.0180651,-0.228018,-0.0480087,-0.276382,-15.5359,-175.385,244.36,36.69,553.42,1642300800.0
7663,1326307230.0,19,-0.076396,-0.282613,-0.0457755,-0.288825,-15.5532,-175.3744,244.06,36.71,551.5,1642300830.0
7664,1326307260.0,19,-0.0482227,-0.266895,-0.00715707,-0.244901,-15.5705,-175.3636,243.76,36.72,549.59,1642300860.0
7665,1326307290.0,19,-0.00614171,-0.216453,0.022733,-0.187945,-15.5877,-175.3529,243.46,36.73,547.69,1642300890.0
7666,1326307320.0,19,0.0485382,-0.164692,0.0864789,-0.141383,-15.6049,-175.3421,243.17,36.75,545.8,1642300920.0
7667,1326307350.0,19,0.0892388,-0.13191,0.0883676,-0.122379,-15.6221,-175.3313,242.87,36.76,543.91,1642300950.0
7668,1326307380.0,19,0.0790543,-0.13419,0.0502843,-0.145967,-15.6391,-175.3204,242.57,36.77,542.04,1642300980.0
7669,1326307410.0,19,0.0434201,-0.177072,0.00121331,-0.208165,-15.6562,-175.3095,242.28,36.78,540.16,1642301010.0
7670,1326307440.0,19,-0.0173549,-0.240927,-0.0870545,-0.27368,-15.6732,-175.2986,241.98,36.8,538.3,1642301040.0
7671,1326307470.0,19,-0.0642726,-0.284658,-0.108443,-0.295631,-15.6902,-175.2877,241.69,36.81,536.44,1642301070.0
7672,1326307500.0,19,-0.0551942,-0.280835,-0.0846636,-0.266012,-15.7071,-175.2767,241.39,36.82,534.59,1642301100.0
7673,1326307530.0,19,-0.00827581,-0.238636,-0.0302277,-0.211183,-15.724,-175.2656,241.09,36.83,532.75,1642301130.0
7674,1326307560.0,19,0.0531391,-0.176601,0.0225459,-0.141947,-15.7408,-175.2546,240.8,36.84,530.92,1642301160.0
7675,1326307590.0,19,0.123981,-0.107253,0.0958439,-0.0725471,-15.7576,-175.2434,240.5,36.85,529.09,1642301190.0
7676,1326307620.0,19,0.182287,-0.0588432,0.12375,-0.0451638,-15.7743,-175.2323,240.21,36.86,527.28,1642301220.0
7677,1326307650.0,19,0.180823,-0.0587663,0.0776484,-0.0724145,-15.791,-175.2211,239.91,36.87,525.47,1642301250.0
7678,1326307680.0,19,0.144739,-0.0966416,0.0364226,-0.120946,-15.8076,-175.2099,239.62,36.88,523.67,1642301280.0
7679,1326307710.0,19,0.109035,-0.143047,-0.00863815,-0.165207,-15.8242,-175.1986,239.32,36.88,521.88,1642301310.0
7680,1326307740.0,19,0.0757809,-0.176087,-0.0447515,-0.186969,-15.8408,-175.1873,239.03,36.89,520.09,1642301340.0
7681,1326307770.0,19,0.080785,-0.173823,-0.0131345,-0.160686,-15.8573,-175.176,238.73,36.9,518.31,1642301370.0
7682,1326307800.0,19,0.138585,-0.124751,0.0564966,-0.0888908,-15.8738,-175.1646,238.44,36.91,516.54,1642301400.0
7683,1326307830.0,19,0.222078,-0.0441196,0.13983,0.000542507,-15.8902,-175.1532,238.14,36.91,514.78,1642301430.0
